reviewer_name,review_content,review_point,product_id
Phạm Thị Mỹ Hạnh,"Nồi đẹp, hôm qua mới mua rất hài lòng. Nhưng hôm nay nấu soup thử thì thấy rất nóng, nhìn kỹ thấy nắp nồi hở. Không biết là do nồi này kiểu như vậy, cách nhiệt kém, hay là bị lỗi nữa",2.0,2
Chị Huế Anh,Sản phẩm dùng tốt lăm ạk,4.0,2
Đỗ Viết Đạt,Cơm chỗ thoát hơi lúc nào cũng bị nhão. Khá tệ,2.0,2
Trần Hữu Lợi,Rất tốt,5.0,2
Châu,Tốt,5.0,2
Chị Mỹ Cần,Rất tốt,5.0,2
Lê Thị Thúy An,Ủa sao cái hình khác mà giao kiểu k giống trong hình vậy,3.0,2
Lê Nguyễn Ngọc Lam,Nồi tuy nấu hơi lâu nhưng cơm ngon giữ ấm tốt.,5.0,2
Tran Thi Loan,Nồi tốt nha,5.0,2
Công,Sản phẩm nấu cơm ngon tạm thời chưa phát hiện gì chưa tốt,5.0,2
Vũ Thị Thuyết,Tốt ạ,5.0,2
Phạm Thanh Thúy,Nồi dùng tốt,4.0,2
Vũ Thị Thanh Huyền,Nồi cơm điện tử philips xài tốt .nấu cơm ngon,5.0,2
Anh Hải,Ok,5.0,2
Cẩm Giang,Nòi đẹp nấu cơm ngon nha,5.0,2
Bùi Thắng,Nấu nấu ok. Mong bền theo thời gian.... Giao hàng k đúng thời gian báo trên hệ thống.đmx cần xem xét lại khâu này,5.0,2
NGUYỄN NGỌC NAM,1,5.0,2
Minh Hà,"Nấu cơm trắng, cháo và gạo lứt rất ngon, máy chạy êm, cháo ko bị trào, thoát hơi ít, nước đọng quanh nồi rất ít, máy dễ sử dụng, rất hài lòng",5.0,2
Tuấn,Mình thấy sản phẩm tốt,4.0,2
Lý Bảo,Thiết bị tốt,5.0,2
Trang Nguyễn,"Tốt, nấu cơm ngon,mẫu đẹp sang",4.0,2
LE ANH THU,Rất tốt,5.0,2
Phạm Thị Ý Nhi,,4.0,2
Nguyễn Thị Hương,,5.0,2
Lê Lành,,5.0,2
Nguyễn Phương,"Bung 1 bên nắp, nước không có chỗ thoát Dính hết vào cơm",1.0,3
Nguyễn Bách,Men trống dính quá tệ.bị bong hết đáy nồi,2.0,3
Yến Nhi,"dùng chưa được 2 tháng bị lỗi, thất vọng",1.0,3
H18,"Mua tháng 17/3/2024. Dùng được 2 tháng thì bung nửa sau bên phải nắp. Mình thấy nó cũng không ảnh hưởng lắm nên vẫn để dùng. Đến 29/9/2024 thì cắm điện không lên.Ra hỏi dmx Trực CườngTrực NinhNam Định thì NV bảo thời gian bảo hành nhanh thì 1 tuần, không thì 2 tuần. Mình mua gần như tất cả thiết bị điện điện tử trong nhà của ĐMX, thực sự thất vọng khi việc bảo hành quá lâu như vậy. Nồi cơm là thứ thiết yếu nhất, cần dùng hàng ngày.",3.0,3
Nguyễn Hồng Khanh,Sp ok,5.0,3
Huỳnh Hữu Tình,"Mua tại tgdđ châu thành , bến tre về xài dc vài tháng đã bị bung mặt lưng. Chất lượng quá tệ",2.0,3
Ngô Thị Trà My,Nồi đẹp nguyên vẹn. Dễ nấu. Không vấn đề j. Nhanh tiện. Đã thử các chức năng đều đúng như quản cáo. Dễ lau chùi vệ sinh,5.0,3
Do Van Hien,Về nấu chưua xong nồi cơm đả lổi,1.0,3
Thủy,Dùng ok ạ,4.0,3
Nguyễn Hoàng Lâm,Ổn ạ.,4.0,3
Nguyen Văn Ut,Tốt,5.0,3
Lê Minh Hiếu,Thấy đẹp mua ..mua về chưa sử dụng nhưng nghĩ là tốt,4.0,3
Dương Minh Danh,Ok,4.0,3
Phạm Thị Kim Nhung,Tốt lắm,4.0,3
Trần Thị Thanh Huyền,"Sử dụng đc hơn 2 tháng điện không vào. Mở nắp nồi nước chảy thẳng vào nồi. ĐMX trả lời do không may sp bị lỗi khách phải chịu, sửa thôi. Tư vấn, bảo hành, chế độ hậu mãi quá quá tệ. Lúc mua tư vấn hay vậy, sp mới dùng đã hỏng thì bảo ko may, không bằng mua đồ chợ",1.0,3
Thanh Xuân,Xài tốt,5.0,3
Nhung,Nồi dùng tốt,5.0,3
Tài,"Sử dụng đc vài ngày, nhấn nắp mở nồi không đc. Cần dmx hỗ trợ đổi sản phẩm khác",3.0,3
Le Huynh Nhu,"Mẫu mã đẹp, chất lượng tốt",4.0,3
Lê Thị Xuân,Rất ok nhé,5.0,3
Chị Thuỷ,Rất ok về vấn đề phục vụ tư vấn,4.0,3
Thành Đạt,Cũng bt,1.0,3
Đặng Đạt,nồi bị lỗi không vào điện,1.0,3
Hưng,"Quá tốt, so với phân khúc tiền. Chất lượng khỏi phải bàn.. Gỗ Mỹ Nghệ Cao cấpHưng Hòa Phát",5.0,3
Nguyễn Văn Tân,dùng tốt,5.0,3
Tuần Khải,Ok rất tốt,5.0,3
Phạm Thuỷ,"Mới mua, nấu cơm không chín. Cứ chạy vòng vòng xong hiện F3, không bật, tắt các nút khác được, mở ra nồi cơm toàn nướcTôi cần bảo hành ở đâu ạ",1.0,3
Quỳnh,sử dụng rất tuyệt vời,5.0,3
Hồ Đăng Khoa,Đổi 3 lần nồi nấu vẫn sống,1.0,3
Hoàng Văn Vương,Mới mua đk hơn 1 tháng mà không thấy vào điện bây giờ kb bảo hành như nào,3.0,3
Biên,Khi đun mở vung thì có nước chảy.,2.0,3
Nguyễn Công Thành,Nồi này mới mua về thử hết các chế độ mà cái chế độ hấp khi tôi hấp cơm là 10p nhưng cơm không nóng mà chỉ có cái nồi nóng,3.0,3
Hiếu,Nồi giao bị trày xước mặt trước góc cạnh nồi. Chất lượng chưa biết tạm cho 3 sao.,3.0,3
Vưu Minh Hùng,Sản phẩm đẹp cho nhà bếp,4.0,3
Nguyễn Đăng Xuân,Xài tốt,5.0,3
Nga,Nồi đọng nước. Lớp chống dính quá tệ. Mới dùng hơn 1 tháng đã bị bong.,3.0,3
Trần Thị Phương,"Nồi thoát nước kém, nước đọng lại trên nắp nhiều khi nấu xong mở nắp ra nước chảy ngược vào trong nồi.",3.0,3
Cô Huệ,"Nồi k có khay hứng nước, mở nắp là nước chảy tràn vành nồi",3.0,3
Lâm Cao Thuận,Sản tốt dễ sử dụng,4.0,3
Lê Thắng,Rất tốt,5.0,3
Quyên,Tạm,4.0,3
Chị Nhi,"Dùng tốt. Mới nấu cơm, chưa thử chế độ nấu khác",4.0,3
Huỳnh Lê Phong,"Sản phẩm đúng mô tả, mẫu đẹp, chính hãng, sử dụng rất tốt",5.0,3
Anh Minh,Nếu mà so sánh thì Nồi sáp thương hiệu nhật bản nhưng nồi thì chống dính không tốt bằng bluestone thương hiệu của Singapore,3.0,3
A Hiển,Nồi ko có chổ thoát hơi nước. Nước chảy ngược vào trong.,3.0,3
Anh Hiếu,Mình đong gạo với nước đúng quy trình ghi trong sổ hướng dẫn sử dụng mà trong quá trình nấu cơm bị tràn bọt qua lỗ thoát hơi nước giờ làm sao để khắc phục,2.0,3
Trâm,Tốt,5.0,3
Phạm Thị Kiều Diễm,Nấu cơm ngon,5.0,3
Vương,Sì nước,2.0,3
Chị Liên,,5.0,3
Dương Văn Mười,,4.0,3
Mã Nguyệt Thanh,,5.0,3
Nguyễn Minh Toàn,,4.0,3
Dương Duy Khánh,,5.0,3
C Hương,,4.0,3
Phạm Thanh Ngoan,,5.0,3
Trang Kim Ngan,,5.0,3
Nguyễn Đức Minh,,4.0,3
Dương Thị Như Ý,,4.0,3
Đồng,,4.0,3
Chien,Cho 3 sao thôiKhông có khay hứng nước Nước chảy téo leo ra mâm cơm,3.0,4
Anh Tuấn,"Ủng hộ hơn nữa , sp tốt",4.0,4
Đinh Thị Hồng,"Nấu cơm ngon nhiều chế độ nấu , dễ dùng đã mua cái t2 rồi",4.0,4
Đỗ Vịnh,Ok as tốt,5.0,4
Tùng Hiếu,"Cái lắp thoát hơi nước trước khi mở nắp nồi phải đổ nước ở năp thoát hơi đi , thì nồi sẽ ko bị đọng nước nữa nhé mn",5.0,4
Bùi Thị Khánh Phương,"Nước bị đọng sau khi nấu quá nhiều, cơm bị cháy ở đáy nồi, đã đổi sang nồi khác vẫn bị, khá thất vọng",2.0,4
Chi Hoa,"nồi cơm không có thoát nhiệt nước chảy nhiều , xuống cơm để qua đêm com đã thiu rồi chán quá",2.0,4
Chị Dũng,Tốt nên mua,5.0,4
Huệ Nguyễn,Dùng ổn.,4.0,4
C Hà,"Nồi cơm tôi mua dưới 1 năm mang đi bảo hành tại cửa hàng, nhân viên hẹn 15 ngày mới sửa được, nhưng đến hẹn cũng không có 1 nhân viên nào gọi điện báo đã sửa xong chưa hay như thế nào, chăm sóc khách hàng quá kém, từ trước đến nay vẫn thường xuyên mua hàng tại điện máy xanh, sau lần này không bao giờ thèm mua lần nữa",1.0,4
C Linh,Tốt,5.0,4
Hưng,Sản phẩm tốt,4.0,4
Hà Công Thái Sơn,"Tạm thời thấy ổn, có điều cơm lâu chín hơn nồi cơm truyền thống cũ, cơm có vẻ khô hơn.Ưu điểm là có tính năng giữ ấm",5.0,4
Vương Văn Đức,Tốt,5.0,4
Chị Dịu,Noi com nau rat ngon com,4.0,4
Mã Bình Đẳng,Cảm nhận đầu tiên khá hài lòng chờ thời gian sử dụng,5.0,4
Hồ Văn Tro,Rất tốt,5.0,4
Kha,"Nồi cơm đẹp, lồng nồi nặng chắc chắn, cơm nấu ngon, giữ nhiệt ấm rất thích ko sợ bị vàng cơm , nói chung tới hiện tại là 10 điểm",5.0,4
Hắc Thị Phương Thảo,Ok .,5.0,4
Nguyễn Trọng Thuận,Rất tuyệt vời,5.0,4
Yen,Nồi nấu cơm chín kĩ mẹ mình cứ khen miết thôi. Chế độ cơm trắng tầm 45 phút là chín. Lòng nồi phình ở giữa chắt nước ko bị rớt gạo. Nói chung nên mua.,5.0,5
Tùng,Chất lượng nhe mọi người,5.0,5
NGUYỄN VĂN SỰ,Ok. Mẫu đẹp,5.0,5
HÙNG,Hàng ok,4.0,5
Lê Quốc Huy,,4.0,5
Tống Hữu Trung,Đã dùng đc 2 tháng..Nấu cơm trên mặt hay bị sống. Ở dưới thì nhão. Chín ko đều,1.0,6
Nguyễn Văn Hùng,"Nồi nấu cơm rất ngon, giữ ấm ok",5.0,6
Hồ Khắc Phú Lộc,Đả nhận hàng sài rất tốt,5.0,6
Hải Âu,Làm dc cái nồi k làm dc cái nút tắt nguồn muôn tắt fai rút dây điện rất la bất tiện.. cơm thì bị dính nồi,3.0,6
Phạm The Hun,Ok tốt,4.0,6
Nguyễn Văn Tân,Tạm ổn,3.0,6
Chị Chi,Nồi nấu bị tơm ngược mồ hoii nấu lâu chín,2.0,6
Lê,rất ok,5.0,6
A Toàn,Quá tốt,5.0,6
Anh Quân,Khó xài . nấu cơm nhảo không khô hạt cơm,3.0,6
NGUYỄN THỊ THANH,Xài tốt. Cơm ngon,5.0,6
Nguyễn Văn Thành,Tốt,5.0,6
Trang,nấu rất ngon nha mọi ng,5.0,6
Hằng,"cơm nhanh nguội lắm. để thông số là giữ ấm 12h. nhưg nấu cơm 11h trưa, đến 4h chiều dù vẫn ghim điện, vẫn ở chế độ giữ ấm, nhưg cơm nguội ngắt. điểm này thua xa dòng sharp. mn cân nhắc nhé.",3.0,6
Nguyễn Huy Tuyến,Tốt như giới thiệu.,5.0,6
Trần Xuân Long,"Nấu cơm 50p mới chín ,nhanh nguội cơm",3.0,6
Hiền,Nồi dùng ok lắm luôn,5.0,6
Truong Thi Lan Anh,"M mới mua nồi này về sử dụng mới biết là không giữ hơi được lâu. Thua nồi trước đó mình mua nữa, nếu nv tư vấn kỹ hơn 1 chút m đã ko mua nồi này rồi.",3.0,6
Nhật Minh,cái này bị lổi eu có sửa đc kk,3.0,6
Chị Hằng,Sản phẩm dùng rất tốt,5.0,6
Đoàn Thị Hường,"nấu cơm không ngon, nước bị đọng ở xung quanh đáy nồi, cơm nhanh thiu, chế độ giữ nhiệt thì ở giữa bị khô, đáy và xung quanh bị ướt.",2.0,7
Nguyen Cường,nấu cơm ngon . và nhiều chức năng nấu...,5.0,7
NGO TUAN KHANH,"Nồi nấu cơm ngon, dẻo, có thể nấu cơm cháy, để cơm qua đêm không bị thiu, dễ xài, dễ thao tác",5.0,7
Hà Hiệu,"Nồi nấu cơm không ngon. Cơm chín mở nắp ra thì nước đọng phía trên và xung quanh nồi. Cơm nhanh thiu, mình phải quay lại sử dụng nồi nội địa cũ.",3.0,7
Anh Nghiêm,"Mới mua tháng 9/2023 đến tháng 3/2024 thì lòng nồi bị sùi lên mấy cục. Mang bảo hành thì hãng kêu đổi lòng nồi khác, nhưng không nhận là do nồi kém chất lượng mà đổ cho khách hàng chà rửa nên bị vậy. Lần sau có bị vậy thì không bảo hành nữa. Nói chung là tệ, không nên mua. Mất tiền còn mang cục tức.",2.0,7
Tuan Nguyen,Xài rất tốt sau này không biết có bền không,5.0,7
Nguyen Tran Ha,Hhhhh,4.0,7
Truc,Dùng tốt nấu cơm ngon,5.0,7
Trần Như Phường,sản phẩm rất tốt. nấu cơm ngon. có chỗ lấy nước thừa nên cần lau chùi như nồi cao tần khác.,5.0,7
Chị Trang,Nấu cơm chỗ sống chỗ chín ít hơi. Nói chung là k nên mua phí tiền,1.0,7
Nguyễn Đại Nhân,Chế độ giữ ấm mà sao cơm vừa bị nhão và bị cháy,2.0,7
Sơn,Mang tiếng nồi cao tần nấu cơm dở tệ,1.0,7
Phượng,Mình trả lại rồi,2.0,7
Trần Qui Ngọc,Nấu chính cơm nhưng giữ ám thì làm cho cơm có mùi.,3.0,7
Vũ Vương,Tạm thời nồi nấu cơm ngon kiểu dáng sang trọng.,5.0,7
Phan Thanh Phương,Ok,4.0,7
Diệp Xuân Tiến,ok,5.0,7
Anh Chung,Nấu cơm k ngon,2.0,7
Định,Ok,5.0,7
Tùng,Quá tệ chưa nấu dc lần nào,1.0,7
Anh Tuấn,Tốt,5.0,7
Anh Dũng,Mình thấy vợ mình cắm cơm báo bị điện dật Cơm cắm kh chín đều phần quàng cơm nhão,2.0,7
Đặng Ngọc Hoà,Nấu tốt,3.0,7
Dương Anh Đào,Bị lỗi chế độ hầm hấp không nóng không sôi,3.0,7
Linh,"Nồi dầy dặn, cơm nấu ngon, có chế độ đặt giờ nấu rất tiện dụng",5.0,7
Phạm Văn Đạt,Mình vừa nấu thử trưa nay mà sao ở dưới thì nhão mà ở giữa và trên cơm vẫn sống hạt gạo vậy?,3.0,7
Đỗ Minh Hiếu,Đã mua sử dụng tốt,5.0,7
LÊ THANH PHƯƠNG,Dùng ổn cơm ngon,5.0,7
Anh Đặng,Nồi dùng ổn,4.0,7
Bùi Trọng Khiêm,"Cơm nấu thì chỗ sống, chỗ nhão, phí tiền",1.0,7
Anh Tấn Thiện,"nồi nấu khá tốt, cơm mềm dẻo, còn độ bền phải xem thời gian sau.",4.0,7
Chị Tramg,Tốt,4.0,7
Nam Giang,Rất hài lòng,5.0,7
Hạnh Hồ,Rất hài lòng,5.0,7
A Được,Cơm nấu rất chuẩn,5.0,7
Bạn Vy,Sản phẩm rất tốt,5.0,7
Chien Nguyen,"Chức năng nấu cơm ngon có vẻ phức tạp, thời gian nấu quá lâu, mất đến hơn 2h.",4.0,7
PHONG QUOC CHAU,,5.0,7
Lai Trung Hieu,,5.0,7
Đinh Văn Châu,,5.0,7
Thanh,"Mình mua dc gần 1 tháng, nấu dc 2 lần thì đều sống, hơi ít nấu ko ngon, nút tự bật, có nhắn cho nhân viên cửa hàng mà ko dc phản hồi bảo hành",2.0,8
Vo Quoc Toan,"Sản phẩm nhìn rất đẹp và sang, nhược điểm 1 xíu là lồng nồi hơi mỏng.thấy sp mới ra nên mua thử, thương hiệu cũng ok hơn Sunhouse hay kangaroo.... lúc mua được giảm thêm 5% nữa.mình xài khoảng 1 tháng mới dám lên đánh giá, về nồi thì nhìn đẹp,sang,đúng gu mình ko thích loè loẹt.vì nấu 3D nên nấu rất nhanh, mình nấu gạo thơm lài nữa kg+ nước xắp xắp mặt chín rất ngon, mọi người để khoảng trên 30p hãy xới cơm, vừa nhảy nút xới liền kêu chín sao mà chín được.nấu theo cách mình cơm vừa ăn,ngon, dẻo,giữ ấm từ sáng tới chiều cũng còn dẻo, trước mắt thì rất hài lòng,ai có mua thì mua đi đừng lăng tăng nữa,bh có bhx lo mà lo chi, mình mua đầu tiên chưa có ai đánh giá nhưng mình nghĩ ko lẽ thương hiệu Philips nổi tiếng lại bán rẻ thương hiệu mình sao.so với Sunhouse, kangaroo... Thì Philips vẫn trên 1 bậc.....",5.0,8
Quách Văn Thành,"Mình mới mua nồi được 1 tuần , nhưng cơm nấu không chín , ăn rất sượng cơm , khô cơm , có được đổi trả không vậy",2.0,8
Lê Thị Phương Huyền,tốt,5.0,8
Nguyễn Trí Hùng,,4.0,8
HOÀNG VĂN CHINH,Nấu cơm ngon hơn noi 1 triệu,4.0,9
A Phong,Nồi nấu cơm ngon giữ ấm tốt nhưng phải ăn liền . chứ còn sáng nấu cơm giữ ấm tới trưa hay chiều mới ăn thì cơm ngã màu vàng. Có mùi. Nấu tốt nhưng giữ ấm làm kém chất lượng cơm.,2.0,9
Trần Đắt Nghĩa Hiếu,"Nồi cơm dùng tốt,nấu cơm rất ngon.",5.0,9
Lương Thế Trực,Rất là ok,5.0,9
Chị Thương,"Nấu để hâm bị chảy nhựa cơm,để lâu cơm không ngon",3.0,9
Nguyên Văn Tiến,Tốt,5.0,9
Nguyễn Tùng,Nồi nấu tốt nhưng không có tiếng việt,4.0,9
Võ Việt Cường,Ok,4.0,9
Trần Văn Phương,Nấu hạt cơm mềm ngon cơm,5.0,9
Chị Diễm,ok,4.0,9
Phạm Thái,OK,5.0,9
Trinh,Tốt,5.0,9
Phương,Sản phẩm rất tốt nẫu cơm ngon nha,5.0,9
Anh An,Cũng tạm ổn,3.0,9
Nguyễn Đình Tỉnh,San phâm sư dung kha ôn.,5.0,9
Chị Oanh,"Nồi nấu ngon cơm , nhanh , tiện",5.0,9
Chi Phuong,Hơn cả mong đợi,4.0,9
Phạm Thị Hồng Nhung,Xài vài tháng bong lớp chống dính lũng lỗ tùm lum. Không được thay lòng nồi mới. Mua 2tr8 bây giờ bỏ,1.0,9
Trình Văn Linh,Dùng nhanh rỉ sét vỏ. Cơm nấu k ngon,1.0,9
Toàn,Nói chung là ổn,4.0,9
Anh Phong,Tạm ổn,3.0,9
Nguyễn Thị Hạnh,Mình nấu cơm lúc 7h sáng trưa 11h về cơm chuyển sang màu vàng cháy sém dưới đáy và xưng quanh cơm chỗ nhão chỗ khô. Mình cần hỗ trợ bảo hành kiểm tra sản phẩm có bị gì ko vì đọc review tốt nhưng sử dụng thì mình ko hài lòng,2.0,9
Nguyễn Văn Kiên,Nồi cơm nấu ăn ngon,4.0,9
Nguyễn Quốc Quân,"Tưởng ok nhưng sài ko hay lắm, khi nấu cơm xong mà vẫn cắm điện sẽ chuyển qua chế độ hâm, mà nếu để lâu thì sẽ bị cơm cháy, nếu rút điện ra thì phải mở nắp ko thì cơm thiu do nắp ko có lỗ thoáng khí.",2.0,9
Nguyễn Chí Nguyện,OK,5.0,9
Hồ Thị Tân,Em nấu cơm lúc 7h sáng trưa 11h về cơm chuyển sang màu vàng cháy sém dưới đáy và xưng quanh cơm chỗ nhão chỗ khô. Em cần được hỗ trợ,2.0,9
Chú Hoàng Văn Hiệp,Rất tốt cơm ngon và giữ được hương vị,5.0,9
Hồng,Nấu ngon nhen Nồi chắc chắn,4.0,9
Võ Cường,Sài ok,5.0,9
Đỗ Thị Thuỳ Loan,Cái nồi đầu nấu cơm khét. Đổi nồi sau thấy ổn hơn nhưng không như mong muốn,3.0,9
Cô Hoa,Cơm ngon,4.0,9
MAI XUÂN TỴ,Hiện tại thì rất hài lòng,5.0,9
Anh,Cơm ngon,4.0,9
Huỳnh Bảo An,"Mẫu mã hiện đại, đẹp, nấu lâu hơn những loại nồi khác nhưng cơm để lâu ko bị hôi thiu",4.0,9
Anh Lập,Ok dc,4.0,9
Chang,Tốt,4.0,9
Trần Phúc Đức,Cơm nấu ngon không bị dính,5.0,9
Bùi Minh Huyền,"Sản phẩm sử dụng ok, hình thức đẹp, chắc chắn.Thích nấu cháo và các món hầm hơn, nấu cơm gạo lức cũng ngon",4.0,9
Lương Xuân Vũ,Tốt,5.0,9
Anh Sơn,Nấu cơm rất ngon.nhân viên nhiệt tình,5.0,9
Chị Hường,Tốt,5.0,9
Duong Chí Huy,Cơm nấu rất ngon,5.0,9
Châu,"Cơm dẻo, ngon, nấu nhanh, nhưng nấu chế độ cơm cháy ko được giòn",4.0,9
Trnh Th Kim Cc,"Mẫu mã đẹp, chất lượng ok",5.0,9
Chị Luyên,Ok,5.0,9
Đỗ Hạnh,"Dễ sử dụng, cơm ngon.",4.0,9
Trương Hoàng Hải,"Tốt,đẹp, nấu cơm ngon.",5.0,9
Chị Nở,Cơm hơi bị khô,3.0,9
Anh Toàn,"Cơm nói chung sẽ không nở như nồi bình thường, nhưng ăn hạt cơm mềm chắc, các chế độ nấu gần như không thấy khác nhau là mấy.",4.0,9
Chu Bường,Sản phẩm sử dụng Ok,4.0,9
Trần Thị Thủy,"Nồi đẹp, nấu nhanh, ngon cơm",5.0,9
Vinh,"Cơm ngon, dễ sử dụng",5.0,9
Anh Huân,Giữ nóng tốt,4.0,9
